filename,created_at,taxon,taxon_original,method,habit,root_system,height_min,height_low,height_high,height_max,height_unit,inflorescence_type,inflorescence_shape,inflorescence_length_min,inflorescence_length_low,inflorescence_length_high,inflorescence_length_max,inflorescence_length_unit,inflorescence_width_min,inflorescence_width_low,inflorescence_width_high,inflorescence_width_max,inflorescence_width_unit,inflorescence_peduncle_length_min,inflorescence_peduncle_length_low,inflorescence_peduncle_length_high,inflorescence_peduncle_length_max,inflorescence_peduncle_length_unit,flower_merosity,pedicel_length_min,pedicel_length_low,pedicel_length_high,pedicel_length_max,pedicel_length_unit,pedicel_width_min,pedicel_width_low,pedicel_width_high,pedicel_width_max,pedicel_width_unit,bisexual_flowers_presence,male_flowers_presence,heteromorphic_flower_presence,sterile_flower_presence,calyx_shape,calyx_length_min,calyx_length_low,calyx_length_high,calyx_length_max,calyx_length_unit,calyx_lobe_length_min,calyx_lobe_length_low,calyx_lobe_length_high,calyx_lobe_length_max,calyx_lobe_length_unit.,corolla_length_min,corolla_length_low,corolla_length_high,corolla_length_max,corolla_length_unit,corolla_lobe_length_min,corolla_lobe_length_low,corolla_lobe_length_high,corolla_lobe_length_max,corolla_lobe_length_unit,corolla_lobe_width_min,corolla_lobe_width_low,corolla_lobe_width_high,corolla_lobe_width_max,corolla_lobe_width_unit,stamen_count,filament_length_min,filament_length_low,filament_length_high,filament_length_max,filament_length_unit,filament_color,anther_gland_presence,stemonozone_presence,stamen_tube_presence,staminal_tube_presence,intrastaminal_nectary_presence,nectary_presence,obs
flora_australia_11a_mimosaceae_acacia_1_2_treatment_0391.txt,2025-10-03T01:18:20.260762,Acacia_neorigida,Acacia rigida,automatic,Shrub,NA,NA,NA,1.5,NA,m,simple,globular,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,NA,mm,4-merous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11a_mimosaceae_acacia_1_2_treatment_0392.txt,2025-10-03T01:18:57.843507,Acacia_ataxiphylla,Acacia ataxiphylla,automatic,Subshrub,NA,NA,NA,0.3,NA,m,simple,globular to slightly obloid,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,12,18,mm,5-merous,NA,4,12,18,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11a_mimosaceae_acacia_1_2_treatment_0393.txt,2025-10-03T01:19:34.826001,Acacia_ataxiphylla_ataxiphylla,Acacia ataxiphylla subsp. ataxiphylla,automatic,subshrub,NA,NA,0.2,NA,NA,m,heads,NA,NA,NA,NA,NA,NA,NA,5,5,NA,mm,6.5,8,12,18,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11a_mimosaceae_acacia_1_2_treatment_0394.txt,2025-10-03T01:20:10.852264,Acacia_ataxiphylla_magna,Acacia ataxiphylla subsp. magna,automatic,subshrub,NA,NA,NA,0.3,NA,m,heads,NA,NA,7,9,NA,mm,NA,7,9,NA,mm,4,4,7,7,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11a_mimosaceae_acacia_1_2_treatment_0395.txt,2025-10-03T01:20:46.731300,Acacia_incurva,Acacia incurva,automatic,subshrub,NA,NA,0.2,0.4,NA,m,heads,globular,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4-merous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11a_mimosaceae_acacia_1_2_treatment_0396.txt,2025-10-03T01:21:23.974510,Acacia_laricina,Acacia laricina,automatic,shrub,NA,NA,NA,0.5,NA,m,heads,globular,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,20,NA,mm,5-merous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11a_mimosaceae_acacia_1_2_treatment_0397.txt,2025-10-03T01:22:00.396721,Acacia_laricina_laricina,Acacia laricina var. laricina,automatic,NA,NA,NA,NA,NA,NA,NA,heads,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,20,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11a_mimosaceae_acacia_1_2_treatment_0398.txt,2025-10-03T01:22:35.846763,Acacia_laricina_crassifolia,Acacia laricina var. crassifolia,automatic,mallee scrub,NA,NA,NA,NA,NA,NA,heads,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,10,NA,mm,NA,NA,7,10,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11a_mimosaceae_acacia_1_2_treatment_0399.txt,2025-10-03T01:23:12.653808,Acacia_cedroides,Acacia cedroides,automatic,shrub,NA,NA,0.3,1,NA,m,heads,globular,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,13,NA,mm,5-merous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11a_mimosaceae_acacia_1_2_treatment_0400.txt,2025-10-03T01:23:48.047531,Acacia_simulans,Acacia simulans,automatic,shrub,NA,NA,NA,1,NA,m,simple,globular to slightly obloid,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,10,mm,4-merous,NA,2,5,10,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11a_mimosaceae_acacia_1_2_treatment_0401.txt,2025-10-03T01:24:24.304431,Acacia_argutifolia,Acacia argutifolia,automatic,shrub,NA,0.2,NA,0.5,NA,m,simple,globular,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,NA,mm,4-merous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11a_mimosaceae_acacia_1_2_treatment_0402.txt,2025-10-03T01:25:00.047551,Acacia_unifissilis,Acacia unifissilis,automatic,shrub,NA,NA,0.15,0.7,NA,m,heads,globular or obloid,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11a_mimosaceae_acacia_1_2_treatment_0403.txt,2025-10-03T01:25:35.502653,Acacia_costata,Acacia costata,automatic,shrub,NA,0.2,NA,0.5,NA,m,simple,globular,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,12,NA,mm,5-merous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11a_mimosaceae_acacia_1_2_treatment_0404.txt,2025-10-03T01:26:11.809719,Acacia_barbinervis,Acacia barbinervis,automatic,shrub,NA,NA,0.2,0.4,NA,m,simple or rudimentary racemes,globular,NA,NA,0.5,NA,mm,NA,NA,NA,NA,NA,5,NA,14,NA,mm,5-merous,NA,5,14,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11a_mimosaceae_acacia_1_2_treatment_0405.txt,2025-10-03T01:26:48.125265,Acacia_barbinervis_barbinervis,Acacia barbinervis subsp. barbinervis,automatic,NA,NA,NA,NA,NA,NA,NA,Flower-heads,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dissected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11a_mimosaceae_acacia_1_2_treatment_0406.txt,2025-10-03T01:27:24.196069,Acacia_barbinervis_borealis,Acacia barbinervis subsp. borealis,automatic,NA,NA,NA,NA,NA,NA,NA,Flower-heads,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11a_mimosaceae_acacia_1_2_treatment_0407.txt,2025-10-03T01:28:00.064778,Acacia_phaeocalyx,Acacia phaeocalyx,automatic,shrub,NA,NA,0.3,0.6,NA,m,heads,globular,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,NA,mm,4-merous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11a_mimosaceae_acacia_1_2_treatment_0408.txt,2025-10-03T01:28:34.868107,Acacia_dilatata,Acacia dilatata,automatic,shrub,NA,NA,NA,0.7,NA,m,simple,globular to obloid,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,NA,mm,5-merous,NA,5,10,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11a_mimosaceae_acacia_1_2_treatment_0409.txt,2025-10-03T01:29:08.501340,Acacia_aemula,Acacia aemula,automatic,subshrub,NA,NA,0.2,0.4,NA,m,simple,globular,NA,5,15,NA,mm,NA,NA,NA,NA,NA,NA,5,15,NA,mm,4-merous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11a_mimosaceae_acacia_1_2_treatment_0410.txt,2025-10-03T01:29:44.305263,Acacia_aemula_aemula,Acacia aemula subsp. aemula,automatic,NA,NA,NA,NA,NA,NA,NA,Flower-heads,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11a_mimosaceae_acacia_1_2_treatment_0411.txt,2025-10-03T01:30:19.115027,Acacia_aemula_muricata,Acacia aemula subsp. muricata,automatic,NA,NA,NA,NA,NA,NA,NA,Flower-heads,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11a_mimosaceae_acacia_1_2_treatment_0412.txt,2025-10-03T01:30:55.697113,Acacia_volubilis,Acacia volubilis,automatic,Shrub,NA,NA,NA,NA,NA,NA,heads,globular,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,4,NA,mm,5-merous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11a_mimosaceae_acacia_1_2_treatment_0413.txt,2025-10-03T01:31:32.290771,Acacia_stenoptera,Acacia stenoptera,automatic,Subshrub,NA,NA,NA,0.5,NA,m,simple,globular,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,10,20,mm,4-merous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11a_mimosaceae_acacia_1_2_treatment_0414.txt,2025-10-03T01:32:08.197534,Acacia_tetragonocarpa,Acacia tetragonocarpa,automatic,shrub,NA,NA,0.4,1,NA,m,simple,NA,NA,7,15,NA,mm,NA,NA,NA,NA,NA,7,NA,15,NA,mm,4-merous,NA,7,15,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11a_mimosaceae_acacia_1_2_treatment_0415.txt,2025-10-03T01:32:45.498099,Acacia_cummingiana,Acacia cummingiana,automatic,subshrub,NA,NA,NA,0.4,NA,m,heads,globular,NA,NA,NA,NA,NA,NA,8,8,NA,mm,4,NA,15,NA,mm,4-merous,NA,4,15,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11a_mimosaceae_acacia_1_2_treatment_0416.txt,2025-10-03T01:33:22.842906,Acacia_carens,Acacia carens,automatic,shrub,NA,NA,NA,0.6,NA,m,heads,globular,NA,NA,NA,NA,NA,NA,8,8,NA,mm,2,NA,5,NA,mm,5-merous,NA,2,5,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11a_mimosaceae_acacia_1_2_treatment_0417.txt,2025-10-03T01:34:00.570303,Acacia_auronitens,Acacia auronitens,automatic,subshrub,NA,NA,0.2,0.5,NA,m,simple heads,globular,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,14,14,mm,S-merous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11a_mimosaceae_acacia_1_2_treatment_0418.txt,2025-10-03T01:34:36.856534,Acacia_quadrisulcata,Acacia quadrisulcata,automatic,shrub,NA,NA,0.4,1,NA,m,simple,globular,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,NA,mm,5-merous,NA,5,10,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orange-brown,NA,NA,NA,NA,NA,,
flora_australia_11a_mimosaceae_acacia_1_2_treatment_0419.txt,2025-10-03T01:35:12.994741,Acacia_cavealis,Acacia cavealis,automatic,shrub,NA,NA,0.3,0.7,NA,m,simple heads,globular,NA,NA,NA,NA,NA,3.5,NA,5,NA,mm,7,NA,12,NA,mm,5-merous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11a_mimosaceae_acacia_1_2_treatment_0420.txt,2025-10-03T01:35:49.025566,Acacia_teretifolia,Acacia teretifolia,automatic,subshrub,NA,NA,0.2,0.5,NA,m,simple,globular,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,NA,mm,5-merous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11a_mimosaceae_acacia_1_2_treatment_0421.txt,2025-10-03T01:36:24.899452,Acacia_acutata,Acacia acutata,automatic,shrub,NA,NA,0.5,NA,1,m,racemes,globular,NA,NA,0.5,NA,mm,NA,NA,NA,NA,NA,NA,2.5,4,NA,mm,5-merous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11a_mimosaceae_acacia_1_2_treatment_0422.txt,2025-10-03T01:37:01.201183,Acacia_intricata,Acacia intricata,automatic,shrub,NA,NA,0.15,0.5,NA,m,rudimentary binate racemes,globular,NA,NA,NA,0.5,mm,NA,NA,NA,NA,NA,1.5,NA,3,NA,mm,5-merous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11a_mimosaceae_acacia_1_2_treatment_0423.txt,2025-10-03T01:37:37.980786,Acacia_hystrix,Acacia hystrix,automatic,shrub,NA,NA,0.3,1,NA,m,simple,globular,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,15,NA,mm,5-merous,NA,5,15,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11a_mimosaceae_acacia_1_2_treatment_0424.txt,2025-10-03T01:38:15.873919,Acacia_hystrix_hystrix,Acacia hystrix subsp. hystrix,automatic,Shrub,NA,NA,0.3,0.6,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,NA,mm,NA,5,NA,10,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11a_mimosaceae_acacia_1_2_treatment_0425.txt,2025-10-03T01:38:51.887706,Acacia_hystrix_continua,Acacia hystrix subsp. continua,automatic,Shrub,NA,NA,NA,1,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,15,NA,mm,NA,NA,7,15,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11a_mimosaceae_acacia_1_2_treatment_0426.txt,2025-10-03T01:39:28.222438,Acacia_asepala,Acacia asepala,automatic,shrub,NA,0.5,NA,1.5,NA,m,racemes,globular,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,mm,5-merous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11a_mimosaceae_acacia_1_2_treatment_0427.txt,2025-10-03T01:40:02.997079,Acacia_calcarata,Acacia calcarata,automatic,shrub,NA,0.5,NA,1.5,NA,m,racemes,globular,NA,NA,0.5,NA,mm,NA,NA,NA,NA,NA,3.5,NA,7,NA,mm,5-merous,NA,3.5,7,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11a_mimosaceae_acacia_1_2_treatment_0428.txt,2025-10-03T01:40:37.854725,Acacia_inamabilis,Acacia inamabilis,automatic,shrub,NA,NA,0.4,1.3,NA,m,racemes,globular,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,5,5,mm,5-merous,NA,3,5,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11a_mimosaceae_acacia_1_2_treatment_0429.txt,2025-10-03T01:41:12.424633,Acacia_concolorans,Acacia concolorans,automatic,subshrub,NA,NA,NA,0.4,NA,m,racemes,globular,NA,NA,NA,NA,mm,NA,NA,NA,NA,NA,NA,1.5,3,NA,mm,5-merous,NA,1.5,3,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11a_mimosaceae_acacia_1_2_treatment_0430.txt,2025-10-03T01:41:47.799880,Acacia_pritzeliana,Acacia pritzeliana,automatic,Shrub,NA,0.2,0.2,0.5,1,m,racemes,globular,NA,NA,0.5,NA,mm,NA,NA,NA,NA,NA,NA,7,14,NA,mm,5-merous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11a_mimosaceae_acacia_1_2_treatment_0431.txt,2025-10-03T01:42:21.815621,Acacia_xerophila,Acacia xerophila,automatic,shrub,NA,NA,0.3,1,NA,m,racemes,globular,NA,NA,NA,NA,mm,NA,NA,NA,NA,NA,NA,5,11,NA,mm,5-merous,NA,5,11,NA,mm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
flora_australia_11a_mimosaceae_acacia_1_2_treatment_0432.txt,2025-10-03T01:42:56.325331,Acacia_xerophila_xerophila,Acacia xerophila var. xerophila,automatic,NA,NA,NA,NA,NA,NA,NA,Heads,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
