"taxon","habit","root_system","inflorescence_type","inflorescence_shape","flower_merosity","bisexual_flowers_presence","male_flowers_presence","heteromorphic_flower_presence","sterile_flower_presence","calyx_shape","stamen_count","filament_color","anther_gland_presence","stemonozone_presence","stamen_tube_presence","staminal_tube_presence","intrastaminal_nectary_presence","nectary_presence","height_mean","inflorescence_length_mean","inflorescence_width_mean","inflorescence_peduncle_length_mean","pedicel_length_mean","pedicel_width_mean","calyx_length_mean","calyx_lobe_length_mean","corolla_length_mean","corolla_lobe_length_mean","corolla_lobe_width_mean","filament_length_mean","Phylo_nitfix","NGS_acacia","flora_AUS_traits"
"Acacia_stipuligera","Shrub",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",400,3.5,NA,0.3,NA,NA,0.09,NA,0.135,NA,NA,NA,1,0,1
"Acacia_gloeotricha","Shrub",NA,"spikes","cylindrical","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",400,4,NA,1.1,1.1,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_filamentosa","Shrub",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",200,2.25,0.6,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_filipes","Shrub",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",100,1.75,NA,4,4,NA,0.07,NA,0.11,NA,NA,NA,0,0,1
"Acacia_proiantha","Shrub",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,"cupular",NA,NA,NA,NA,NA,NA,NA,"",600,1.75,NA,0.5,0.5,NA,0.05,NA,0.095,NA,NA,NA,0,0,1
"Acacia_brockii","Tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",500,3.3,0.4,0.25,NA,NA,0.085,NA,0.135,NA,NA,NA,0,0,1
"Acacia_scopulorum","Tree or large shrub",NA,"spikes",NA,"4-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",500,4,NA,0.175,NA,NA,0.05,NA,0.15,NA,NA,0.25,1,0,1
"Acacia_gracilenta","Shrub",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",300,3.75,0.5,1.95,NA,NA,0.03,NA,0.12,NA,NA,NA,0,0,1
"Acacia_linarioides","Shrub",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",250,3.15,NA,NA,NA,NA,0.025,NA,1.12,NA,NA,NA,0,0,1
"Acacia_kelleri","Shrub or tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",700,2.9,NA,NA,NA,NA,NA,NA,0.145,NA,NA,NA,1,1,1
"Acacia_chrysochaeta","Shrub",NA,"spikes",NA,"5- or rarely 6-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",150,2.75,NA,NA,NA,NA,0.115,NA,0.15,NA,NA,NA,1,0,1
"Acacia_guymeri","Shrub",NA,"spikes",NA,"5-merous, rarely 4-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",175,1.1,NA,NA,NA,NA,0.07,NA,0.18,NA,NA,NA,0,1,1
"Acacia_jackesiana","Shrub",NA,"spikes",NA,"5-merous, rarely 6-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",100,1.7,NA,NA,NA,NA,0.075,NA,0.21,NA,NA,NA,0,0,1
"Acacia_whitei","Shrub",NA,"spikes",NA,"mostly 5-merous, also 4- and 6-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",200,1.15,0.45,NA,NA,NA,0.095,NA,0.195,NA,NA,NA,1,0,1
"Acacia_hyaloneura","Shrub or tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",200,2.75,NA,NA,NA,NA,0.08,NA,0.175,NA,NA,NA,0,0,1
"Acacia_subtilinervis","Shrub",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,"shallowly lobed",NA,NA,NA,NA,NA,NA,NA,"",375,2.2,NA,NA,NA,NA,0.065,NA,0.16,NA,NA,NA,0,0,1
"Acacia_lysiphloia","Shrub",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",600,2.2,NA,NA,NA,NA,0.055,NA,0.125,NA,NA,NA,1,0,1
"Acacia_chisholmii","Shrub",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",400,2.05,NA,NA,NA,NA,0.07,NA,0.135,NA,NA,NA,1,0,1
"Acacia_minniritchi","Shrub or tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",400,3,NA,NA,NA,NA,0.035,NA,0.15,NA,NA,NA,0,0,1
"Acacia_trachycarpa","Shrub or small tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",500,1.45,NA,NA,NA,NA,0.07,NA,0.145,NA,NA,NA,1,1,1
"Acacia_effusa","Shrub",NA,"Spikes",NA,"5-merous, occasionally 4-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",100,1.4,NA,NA,NA,NA,0.055,NA,0.135,NA,NA,NA,0,0,1
"Acacia_helicophylla","Shrub",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",400,2.5,NA,NA,NA,NA,0.09,NA,0.17,NA,NA,NA,0,0,1
"Acacia_monticola","Shrub or tree",NA,"heads","globular to obloid","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",500,0.8,0.8,NA,NA,NA,0.1,NA,0.28,NA,NA,NA,0,0,1
"Acacia_phlebocarpa","Shrub",NA,"simple, globular heads","globular","5-merous",NA,NA,NA,NA,NA,NA,"",NA,"","","","","",120,0.75,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_orthocarpa","Shrub or small tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",400,2.05,NA,NA,NA,NA,0.065,NA,0.115,NA,NA,NA,1,0,1
"Acacia_arida","Shrub",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",300,1.7,NA,NA,NA,NA,0.065,NA,0.08,NA,NA,NA,0,0,1
"Acacia_tenuispica","shrub",NA,"spikes","narrow","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",400,3,NA,0.225,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_lentiginea","Shrub",NA,"spikes","narrow","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",300,2.25,NA,0.25,0.25,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_delibrata","Shrub or tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",900,2.25,NA,NA,NA,NA,0.05,NA,0.115,NA,NA,NA,0,0,1
"Acacia_richardsii","Shrub",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",350,2.5,0.3,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_kimberleyensis","Shrub",NA,"spikes","narrow","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",125,2.5,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_gonocarpa","Shrub to tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",200,3,NA,NA,NA,NA,NA,NA,0.085,NA,NA,NA,1,1,1
"Acacia_conjunctifolia","Shrub",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",200,1.85,NA,0.4,0.4,NA,NA,NA,0.115,NA,NA,NA,0,0,1
"Acacia_subternata","Shrub",NA,"heads",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",120,NA,0.7,NA,NA,NA,0.125,NA,0.21,NA,NA,NA,0,0,1
"Acacia_manipularis","Shrub",NA,"simple","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",87.5,NA,0.6,2.25,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_delicatula","Shrub",NA,"heads","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",150,0.525,0.525,1.15,NA,NA,0.08,NA,0.155,NA,NA,NA,0,0,1
"Acacia_yirrkallensis","Shrub",NA,"Heads",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",150,NA,0.375,NA,NA,NA,0.1,NA,0.15,NA,NA,NA,1,0,1
"Acacia_minutifolia","Shrub",NA,"Heads","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",65,0.7,NA,NA,NA,NA,0.115,NA,0.255,NA,NA,NA,0,0,1
"Acacia_abbreviata","Shrub",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",45,1.1,NA,NA,NA,NA,0.12,NA,0.19,NA,NA,NA,0,0,1
"Acacia_hilliana","Shrub",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",150,2.75,NA,NA,NA,NA,0.075,NA,0.155,NA,NA,NA,0,0,1
"Acacia_arrecta","Shrub or tree",NA,"heads","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",200,0.85,0.85,NA,NA,NA,0.115,NA,0.225,NA,NA,NA,0,0,1
"Acacia_nuperrima","Shrub",NA,"heads",NA,"5-merous",NA,NA,NA,NA,"cupular",NA,NA,NA,NA,NA,NA,NA,"",115,0.55,NA,1,1,0.05,0.085,NA,0.175,NA,NA,NA,0,0,1
"Acacia_setulifera","Shrub or subshrub",NA,"Heads",NA,"5-merous",NA,NA,NA,NA,"cupular",NA,NA,NA,NA,NA,NA,NA,"",50,NA,0.65,0.8,NA,NA,0.085,NA,0.185,NA,NA,NA,0,0,1
"Acacia_stellaticeps","Shrub",NA,"heads",NA,"5-merous",NA,NA,NA,NA,"cupular",NA,NA,NA,NA,NA,NA,NA,"",200,1.2,NA,1.75,NA,NA,0.09,NA,0.295,NA,NA,NA,0,0,1
"Acacia_translucens","Shrub",NA,"Heads",NA,"5-merous",NA,NA,NA,NA,"cupular",NA,NA,NA,NA,NA,NA,NA,"",200,0.65,NA,17.5,NA,NA,0.115,NA,0.225,NA,NA,NA,1,0,1
"Acacia_wickhamii","Shrub",NA,"heads","obloid or spicate, rarely globular","5-merous",NA,NA,NA,NA,"cupular",NA,NA,NA,NA,NA,NA,NA,"",250,2,0.3,NA,NA,NA,0.08,NA,0.135,NA,NA,NA,1,0,1
"Acacia_wickhamii_wickhamii","Shrub",NA,"spicate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",85,2.25,NA,1.25,1.25,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_calligera","Shrub",NA,"Heads spicate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",100,2.25,NA,0.625,0.625,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_calligera","Shrub",NA,"spicate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",70,2,NA,0.85,0.85,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_wickhamii_cassitera","Shrub",NA,"heads","obloid or shortly spicate, or sometimes globular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",60,0.75,0.3,1.45,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"Acacia_sphaerostachya","Shrub",NA,"spike","obloid to shortly cylindrical","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",175,1.1,NA,1.5,1.5,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_ancistrocarpa","Shrub or fastigiate tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",250,3.5,NA,NA,NA,NA,0.065,NA,0.165,NA,NA,NA,1,1,1
"Acacia_cataractae","Shrub",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,"",200,3,NA,0.8,NA,NA,0.0875,NA,0.125,NA,NA,NA,0,0,1
"Acacia_lazaridis","Shrub",NA,"Spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",150,1.5,NA,1.5,NA,NA,0.05,NA,0.16,NA,NA,NA,0,0,1
"Acacia_limbata","Shrub",NA,"spikes",NA,"5 merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",120,1.7,NA,3,NA,NA,0.065,NA,0.15,NA,NA,NA,1,0,1
"Acacia_leptophleba","Shrub",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",170,3.25,NA,NA,NA,NA,0.105,NA,0.17,NA,NA,NA,1,0,1
"Acacia_argyraea","Shrub or tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",300,1.75,NA,NA,NA,NA,0.125,NA,0.175,NA,NA,NA,1,0,1
"Acacia_stigmatophylla","Shrub",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,"cupular",NA,NA,NA,NA,NA,NA,NA,"",300,3.25,NA,NA,NA,NA,0.0625,NA,0.105,NA,NA,NA,1,0,1
"Acacia_producta","Shrub",NA,"heads","globular","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",200,0.9,NA,NA,1.4,NA,0.085,NA,0.2,NA,NA,NA,1,0,1
"Acacia_praetermissa","Shrub",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",180,1.85,NA,NA,NA,NA,0.075,NA,0.155,NA,NA,NA,0,0,1
"Acacia_paula","Subshrub","subterranean rootstock","spikes","shortly cylindrical to +obloid","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0.8,NA,NA,NA,NA,0.105,NA,0.185,NA,NA,NA,0,0,1
"Acacia_calyculata","Shrub",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",250,NA,NA,NA,NA,NA,0.06,NA,0.15,NA,NA,NA,1,1,1
"Acacia_solenota","Shrub",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,"broadly cupular",NA,NA,NA,NA,NA,NA,NA,"",500,3,NA,0.7,NA,NA,0.04,NA,0.18,NA,NA,NA,0,0,1
"Acacia_oncinocarpa","Shrub or tree",NA,"spikes",NA,"5-merous, rarely 4-merous",NA,NA,NA,NA,"membranous",NA,NA,NA,NA,NA,NA,NA,"",275,5.25,NA,NA,NA,NA,0.05,NA,0.1,NA,NA,NA,0,0,1
"Acacia_oligoneura","Shrub","woody rootstock","spikes",NA,"5-merous",NA,NA,NA,NA,"cupular",NA,NA,NA,NA,NA,NA,NA,"",200,2.6,NA,0.525,NA,NA,0.06,NA,0.125,NA,NA,NA,1,0,1
"Acacia_polyadenia","shrub or small tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,"cupular",NA,NA,NA,NA,NA,NA,NA,"",30,1.5,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_drepanocarpa","Shrub",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",300,3,NA,NA,NA,NA,0.095,NA,0.14,NA,NA,NA,0,0,1
"Acacia_drepanocarpa_drepanocarpa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_drepanocarpa_latifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_ptychophylla","Shrub",NA,"spikes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",150,3.25,NA,NA,NA,NA,0.09,NA,0.15,NA,NA,NA,0,0,1
"Acacia_binervia","Shrub or tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1500,3.75,NA,NA,NA,NA,0.055,NA,0.165,NA,NA,NA,1,0,1
"Acacia_burrowii","Tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1300,2.25,NA,NA,NA,NA,0.065,NA,0.165,NA,NA,NA,1,0,1
"Acacia_bulgaensis","Shrub or small tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,"nearly truncate or dissected",NA,NA,NA,NA,NA,NA,NA,"",475,4.1,NA,NA,NA,NA,0.055,NA,0.165,NA,NA,NA,1,0,1
"Acacia_blakei","Tree",NA,"Spikes",NA,"4- or 5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1500,4,NA,NA,NA,NA,0.065,NA,0.155,NA,NA,NA,0,0,1
"Acacia_blakei_blakei",NA,NA,"spikes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_blakei_diphylla",NA,NA,"spikes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_matthewii","Tall shrub or small tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,"nearly truncate or dissected",NA,NA,NA,NA,NA,NA,NA,"",900,4,NA,NA,NA,NA,0.065,NA,0.175,NA,NA,NA,1,0,1
"Acacia_meiosperma","Shrub or tree",NA,"spikes",NA,"S-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",250,2.5,NA,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_cheelii","Tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,"",NA,"","","","","",1000,4.1,NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,1,0,1
"Acacia_striatifolia","Shrub or tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",800,4,NA,NA,NA,NA,0.07,NA,0.14,NA,NA,NA,0,0,1
"Acacia_georgensis","Shrub to tree",NA,"Spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",750,2.75,NA,NA,NA,NA,0.05,NA,0.18,NA,NA,NA,0,0,1
"Acacia_pubifolia","Shrub or tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,"truncate or dissected","5",NA,NA,NA,NA,NA,NA,"",800,3.5,NA,NA,NA,NA,0.07,NA,0.17,NA,NA,NA,0,0,1
"Acacia_spania","Tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1500,3.25,NA,NA,NA,NA,0.1,NA,0.15,NA,NA,NA,0,0,1
"Acacia_rhodoxylon","Tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,"truncate",NA,NA,NA,NA,NA,NA,NA,"",1300,2.5,NA,1.4,1.4,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_julifera_curvinervia","Shrub",NA,"Spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",600,2.55,NA,NA,NA,NA,0.07,NA,0.12,NA,NA,NA,0,0,1
"Acacia_julifera","Tree to c. 7.5 m high or straggly shrub to c, 3m",NA,"Spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",750,4.25,NA,NA,NA,NA,0.085,NA,0.145,NA,NA,NA,1,0,1
"Acacia_julifera_julifera",NA,NA,"spikes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,3.25,NA,NA,NA,NA,0.095,NA,0.15,NA,NA,NA,0,1,1
"Acacia_julifera_gilbertensis",NA,NA,"spikes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,4.25,NA,NA,NA,NA,0.07,NA,1.35,NA,NA,NA,0,0,1
"Acacia_pycnostachya","Shrub or tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,"sinuate",NA,NA,NA,NA,NA,NA,NA,"",700,5,NA,NA,NA,NA,0.095,NA,0.275,NA,NA,NA,1,0,1
"Acacia_tenuinervis","Shrub or tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,"truncate or sinuolate",NA,NA,NA,NA,NA,NA,NA,"",900,4,NA,NA,NA,NA,0.075,NA,0.14,NA,NA,NA,0,0,1
"Acacia_umbellata","Shrub to 3 m high, multistemmed, +semiprostrate, or rarely tree 3-6 m",NA,"spikes",NA,"5 (or 6)-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",300,1.35,NA,NA,NA,NA,0.1,NA,0.16,NA,NA,NA,0,0,1
"Acacia_leptostachya","shrub to tree",NA,"racemes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",325,0.3,NA,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_shirleyi","Tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1500,3.25,NA,NA,NA,NA,0.065,NA,0.17,NA,NA,NA,0,1,1
"Acacia_distans","Tree",NA,"racemes",NA,"5-merous",NA,NA,NA,NA,"cupular","5",NA,NA,NA,NA,NA,NA,"",800,0.075,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_petraea","Shrub or tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1000,3.25,NA,NA,NA,NA,NA,NA,0.19,NA,NA,NA,0,0,1
"Acacia_sparsiflora","Tree",NA,"racemes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1500,0.225,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_granitica","Shrub",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",300,0.65,NA,0.2,NA,NA,0.065,NA,0.16,NA,NA,NA,0,0,1
"Acacia_doratoxylon","Shrub or tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1000,2.75,NA,NA,NA,NA,0.09,NA,0.165,NA,NA,NA,1,1,1
"Acacia_caroleae","Shrub or fastigiate tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",700,1.6,NA,NA,NA,NA,0.08,NA,0.15,NA,NA,NA,1,0,1
"Acacia_macdonnelliensis","Shrub or tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,"",450,2,0.45,0.3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_macdonnelliensis_macdonnelliensis","Shrub or bushy tree",NA,"racemes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",400,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_macdonnelliensis_teretifolia","Shrub or tree",NA,"racemes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",250,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_ammobia","Shrub or small tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",425,3.5,NA,NA,NA,NA,0.1125,NA,0.145,NA,NA,NA,0,0,1
"Acacia_undoolyana","Shrub or tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",800,2.25,NA,0.45,NA,NA,0.085,NA,NA,NA,NA,NA,1,0,1
"Acacia_lasiocalyx","Shrub or tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,"",275,3,0.65,1.25,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_conniana","Shrub",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",400,1.75,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_longiphyllodinea","Shrub",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",290,3.5,0.8,1.15,1.15,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_signata","shrub or tree",NA,"racemes and spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",300,0.5,0.675,1.3,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_yorkrakinensis","Shrubs or trees",NA,"racemes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",250,1.4,0.6,0.9,0.9,NA,NA,NA,NA,NA,NA,NA,1,0,1
"Acacia_yorkrakinensis_yorkrakinensis","shrubland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_yorkrakinensis_acrita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1
"Acacia_crenulata","Shrub",NA,"globular heads","globular","5-merous",NA,NA,NA,NA,"cup",NA,NA,NA,NA,NA,NA,NA,"",300,NA,0.4,0.15,0.15,NA,NA,NA,NA,NA,NA,NA,0,0,1
"Acacia_curranii","Shrub",NA,"spikes","obloid","5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",300,0.8,NA,NA,NA,NA,0.11,NA,0.155,NA,NA,NA,1,0,1
"Acacia_cyperophylla","shrub or usually tree",NA,"spikes",NA,"5-merous",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1200,2,NA,NA,NA,NA,0.115,NA,0.19,NA,NA,NA,1,0,1
"Acacia_cyperophylla_cyperophylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
